_id,URL,address,address line 2,name,outcode,postcode,rating,type_of_food
55f14312c7447c3da7051b26,http://www.just-eat.co.uk/restaurants-cn-chinese-cardiff/menu,228 City Road,Cardiff,.CN Chinese,CF24,3JH,5,Chinese
55f14312c7447c3da7051b27,http://www.just-eat.co.uk/restaurants-atthai-ss9/menu,376 Rayleigh Road,Essex,@ Thai,SS9,5PT,16,Thai
55f14312c7447c3da7051b28,http://www.just-eat.co.uk/restaurants-atthairestaurant/menu,30 Greyhound Road Hammersmith,London,@ Thai Restaurant,W6,8NX,4.5,Thai
55f14312c7447c3da7051b29,http://www.just-eat.co.uk/restaurants-atthairestaurant/menu,30 Greyhound Road Hammersmith,London,@ Thai Restaurant,W6,8NX,4.5,Thai
55f14312c7447c3da7051b2a,http://www.just-eat.co.uk/restaurants-indiancom-ch4/menu,9 Broughton Hall Road,Broughton,@Indian.com,CH4,0QR,6,Curry
55f14312c7447c3da7051b2b,http://www.just-eat.co.uk/restaurants-007takeaway-s65/menu,6 Drummond Street,Rotherham,007 Takeaway,S65,1HY,6,Pizza
55f14312c7447c3da7051b2c,http://www.just-eat.co.uk/restaurants-042-restaurant-e11/menu,885 High Road Leytonstone,London,042 Restaurant & Bar,E11,1HR,3,African
55f14312c7447c3da7051b2d,http://www.just-eat.co.uk/restaurants-042-restaurant-e11/menu,885 High Road Leytonstone,London,042 Restaurant & Bar,E11,1HR,3,African
55f14312c7447c3da7051b2e,http://www.just-eat.co.uk/restaurants-042-restaurant-e11/menu,885 High Road Leytonstone,London,042 Restaurant & Bar,E11,1HR,3,African
55f14312c7447c3da7051b2f,http://www.just-eat.co.uk/restaurants-1-2-3-chinese-rowlands-gill/menu,Unit 4 Spencer House,Swalwell,1 2 3 Chinese,NE16,3DS,4.5,Chinese
55f14312c7447c3da7051b30,http://www.just-eat.co.uk/restaurants-1-2-3-chinese-rowlands-gill/menu,Unit 4 Spencer House,Swalwell,1 2 3 Chinese,NE16,3DS,4.5,Chinese
55f14312c7447c3da7051b31,http://www.just-eat.co.uk/restaurants-100-degrees-chinese-restaurant-pontypridd/menu,67 Park Street,Treforest,100 Degrees Chinese Restaurant,CF37,1SN,5,Chinese
55f14312c7447c3da7051b32,http://www.just-eat.co.uk/restaurants-100menu-wn1/menu,50 Wallgate,Wigan,100 Menu,WN1,1JU,5,Chinese
55f14312c7447c3da7051b33,http://www.just-eat.co.uk/restaurants-104-turkish-BBQ/menu,104 Tanners Lane,Essex,104 Turkish BBQ,IG6,1QE,5,Turkish
55f14312c7447c3da7051b34,http://www.just-eat.co.uk/restaurants-109restaurant-w2/menu,109 Westbourne Park Road,London,109 Ristorante,W2,5QL,5,Pizza
55f14312c7447c3da7051b35,http://www.just-eat.co.uk/restaurants-113-fish-bar-wallasey/menu,113 Poulton Road,Merseyside,113 Fish Bar,CH44,9DE,5.5,Chinese
55f14312c7447c3da7051b36,http://www.just-eat.co.uk/restaurants-133-takeaway-irvine/menu,133 Fullarton Street,Irvine,133 Takeaway,KA12,8DG,Not yet rated,Breakfast
55f14312c7447c3da7051b37,http://www.just-eat.co.uk/restaurants-1498thespiceaffair-pe11/menu,Red Lion Hotel,Spalding,1498 The Spice Affair,PE11,1SU,5.5,Curry
55f14312c7447c3da7051b38,http://www.just-eat.co.uk/restaurants-168chinese-ls18/menu,17 Alexandra Road,West Yorkshire,168 Chinese & Cantonese Takeaway,LS18,4HE,5.5,Chinese
55f14312c7447c3da7051b39,http://www.just-eat.co.uk/restaurants-1awok-pa7/menu,Unit 2 30 Greenock Road,Bishopton,1A Wok,PA7,5JN,5,Chinese
55f14312c7447c3da7051b3a,http://www.just-eat.co.uk/restaurants-1pizza1com-ls26/menu,160 Leeds Road,Leeds,1pizza1,LS26,0JH,4,Pizza
55f14312c7447c3da7051b3b,http://www.just-eat.co.uk/restaurants-1st-choice-pizza-ws11/menu,1 Walsall Road,Cannock,1st Choice Pizza,WS11,0HG,4,Pizza
55f14312c7447c3da7051b3c,http://www.just-eat.co.uk/restaurants-1stclasspizza-bs7/menu,388 Filton Avenue,Bristol,1st Class Pizza,BS7,0BE,4.5,Pizza
55f14312c7447c3da7051b3d,http://www.just-eat.co.uk/restaurants-1stclasspizza-bs7/menu,388 Filton Avenue,Bristol,1st Class Pizza,BS7,0BE,4.5,Pizza
55f14312c7447c3da7051b3e,http://www.just-eat.co.uk/restaurants-1stclasspizza-ng18/menu,70 Carter Lane,Mansfield,1st Class Pizza,NG18,3DH,4.5,Pizza
55f14312c7447c3da7051b3f,http://www.just-eat.co.uk/restaurants-1st-class-pizza-and-kebab-house-nottingham/menu,470 Vernon Road,Old Basford,1st Class Pizza & Kebab House,NG6,0AT,4,Pizza
55f14312c7447c3da7051b40,http://www.just-eat.co.uk/restaurants-241-pizza-ol1/menu,137 Yorkshire Street,Oldham,2 4 1 Pizza,OL1,3TH,5.5,Pizza
55f14312c7447c3da7051b41,http://www.just-eat.co.uk/restaurants-2for1pizza-le10/menu,19 Regent Street,Hinckley,2 for 1 Pizza Place,LE10,0AZ,5.5,Pizza
55f14312c7447c3da7051b42,http://www.just-eat.co.uk/restaurants-2-spice/menu,2 Station Approach,Upminster,2 Spice,RM14,2TH,5.5,Curry
55f14312c7447c3da7051b43,http://www.just-eat.co.uk/restaurants-1treatu-b26/menu,1776 Coventry Road,Birmingham,2 Treat U,B26,1PB,5.5,Pizza
55f14312c7447c3da7051b44,http://www.just-eat.co.uk/restaurants-23rdstreetpizza-m14/menu,317 Wilmslow Road,Fallowfield,23rd Street Pizza,M14,6NW,5,American
55f14312c7447c3da7051b45,http://www.just-eat.co.uk/restaurants-23rdstreetpizza-m14/menu,317 Wilmslow Road,Fallowfield,23rd Street Pizza,M14,6NW,5,American
55f14312c7447c3da7051b46,http://www.just-eat.co.uk/restaurants-241-pizza/menu,107 King Richards Road,Leicester,241 Pizza,LE3,5QG,5,Pizza
55f14312c7447c3da7051b47,http://www.just-eat.co.uk/restaurants-241pizza-m9/menu,8 Victoria Avenue,Manchester,241 Pizza,M9,6QL,5.5,Pizza
55f14312c7447c3da7051b48,http://www.just-eat.co.uk/restaurants-241pizza-ne38/menu,22 Eddison Road,Newcastle,2-4-1 Pizza,NE38,8JH,4.5,Pizza
55f14312c7447c3da7051b49,http://www.just-eat.co.uk/restaurants-241piza-m34/menu,88 Manchester Road,Manchester,2-4-1 Pizza,M34,3PR,5,Pizza
55f14312c7447c3da7051b4a,http://www.just-eat.co.uk/restaurants-241piza-m34/menu,88 Manchester Road,Manchester,2-4-1 Pizza,M34,3PR,5,Pizza
55f14312c7447c3da7051b4b,http://www.just-eat.co.uk/restaurants-280degreesafrican-nw6/menu,280 Kilburn High Road,London,280 Degrees African & Nigerian Restaurant,NW6,2BY,2.5,African
55f14312c7447c3da7051b4c,http://www.just-eat.co.uk/restaurants-280degreesafrican-nw6/menu,280 Kilburn High Road,London,280 Degrees African & Nigerian Restaurant,NW6,2BY,2.5,African
55f14312c7447c3da7051b4d,http://www.just-eat.co.uk/restaurants-3chefsfishbar-de21/menu,47 Roosevelt Avenue,Derby,3 Chef Fish Bar,DE21,6JR,4.5,Fish & Chips
55f14312c7447c3da7051b4e,http://www.just-eat.co.uk/restaurants-3chefs-de23/menu,558 Burton Road,Littleover,3 Chefs,DE23,6FP,4.5,American
55f14312c7447c3da7051b4f,http://www.just-eat.co.uk/restaurants-3in1dunoon-pa23/menu,45 Argyll Street DUNOON,Argyll,3 In 1 Dunoon,PA23,7HG,5,Curry
55f14312c7447c3da7051b50,http://www.just-eat.co.uk/restaurants-3in1-indian-cuisine-g78/menu,58 Aurs Drive,Barrhead,3 in 1 Indian & Chipshop Barrhead,G78,2LW,4.5,English
55f14312c7447c3da7051b51,http://www.just-eat.co.uk/restaurants-3in1xtra/menu,67-69 Elmbank Street,Glasgow,3 In 1 Xtra,G2,4PQ,4,Curry
55f14312c7447c3da7051b52,http://www.just-eat.co.uk/restaurants-3in1xtra/menu,67-69 Elmbank Street,Glasgow,3 In 1 Xtra,G2,4PQ,4,Curry
55f14312c7447c3da7051b53,http://www.just-eat.co.uk/restaurants-3in1xtra/menu,67-69 Elmbank Street,Glasgow,3 In 1 Xtra,G2,4PQ,4,Curry
55f14312c7447c3da7051b54,http://www.just-eat.co.uk/restaurants-321/menu,148 St.Georges Road,Cheltenham,"321 Pizzas, Kebabs & Burgers",GL50,3EL,5.5,Pizza
55f14312c7447c3da7051b55,http://www.just-eat.co.uk/restaurants-328chineseonline-cf81/menu,2-4 Commercial Street,Aberbargoed,328 Chinese Online,CF81,9BW,5,Chinese
55f14312c7447c3da7051b56,http://www.just-eat.co.uk/restaurants-333-Chinese-FY4/menu,276 Waterloo Road,Blackpool,333 Chinese Takeaway,FY4,3AF,5,Chinese
55f14312c7447c3da7051b57,http://www.just-eat.co.uk/restaurants-333Chinese-G13/menu,1550 Great Western Road,Glasgow,333 Chinese Takeaway,G13,1HJ,5,Chinese
55f14312c7447c3da7051b58,http://www.just-eat.co.uk/restaurants-333Chinese-M11/menu,1276 Ashton Old Road,Manchester,333 Chinese Takeaway1,M11,1JJ,4.5,Chinese
55f14312c7447c3da7051b59,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,136A Crankhall Lane,Wednesbury,350 Wok,WS10,0ED,5.5,Chinese
55f14312c7447c3da7051b5a,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,136A Crankhall Lane,Wednesbury,350 Wok,WS10,0ED,5.5,Chinese
55f14312c7447c3da7051b5b,http://www.just-eat.co.uk/restaurants-350wok-ws10/menu,136A Crankhall Lane,Wednesbury,350 Wok,WS10,0ED,5.5,Chinese
55f14312c7447c3da7051b5c,http://www.just-eat.co.uk/restaurants-4in1-Express-CH41/menu,122 Duke Street,Birkenhead,4 in 1 Express,CH41,8BT,5,Pizza
55f14312c7447c3da7051b5d,http://www.just-eat.co.uk/restaurants-4inlove-pe30/menu,10-12 Railway Road,Norfolk,4 in Love,PE30,1NE,5.5,Chinese
55f14312c7447c3da7051b5e,http://www.just-eat.co.uk/restaurants-4500-miles-from-delhi-bristol/menu,8 Colston Avenue,Bristol,4500 Miles From Delhi,BS1,4ST,4,Curry
55f14312c7447c3da7051b5f,http://www.just-eat.co.uk/restaurants-4seasonspizzaandgrill-dy3/menu,12-14 High Street,Dudley,4 Seasons Pizza & Grill,DY3,1RW,5,Pizza
55f14312c7447c3da7051b60,http://www.just-eat.co.uk/restaurants-4550milesfromdelhi-ng1/menu,41 Mount Street,Nottinghamshire,4550 Miles From Delhi - Collection Only,NG1,6HE,Not yet rated,Curry
55f14312c7447c3da7051b61,http://www.just-eat.co.uk/restaurants-5in1-pr3/menu,23 Berry Lane,Longridge,5 In 1 Takeaway,PR3,3JA,5,Curry
55f14312c7447c3da7051b62,http://www.just-eat.co.uk/restaurants-5n1-dd8/menu,126 Castle Street,Forfar,5 'N' 1,DD8,2HS,4.5,Curry
55f14312c7447c3da7051b63,http://www.just-eat.co.uk/restaurants-5-star-chinese-archway/menu,362 Hornsey Road,London,5 Star Chinese,N19,4HD,5,Chinese
55f14312c7447c3da7051b64,http://www.just-eat.co.uk/restaurants-5-star-chinese-archway/menu,362 Hornsey Road,London,5 Star Chinese,N19,4HD,5,Chinese
55f14312c7447c3da7051b65,http://www.just-eat.co.uk/restaurants-5-star-falafel--gh-butchers-kingsbury/menu,423 Kingsbury Road,London,5 Star Falafel @ GH Butchers,NW9,9DT,Not yet rated,Lebanese
55f14312c7447c3da7051b66,http://www.just-eat.co.uk/restaurants-5-star-falafel--gh-butchers-kingsbury/menu,423 Kingsbury Road,London,5 Star Falafel @ GH Butchers,NW9,9DT,Not yet rated,Lebanese
55f14312c7447c3da7051b67,http://www.just-eat.co.uk/restaurants-5-star-fish-bar/menu,103 Stafford Street,Walsall,5 Star Fish Bar,WS2,8DX,5,American
55f14312c7447c3da7051b68,http://www.just-eat.co.uk/restaurants-5starpizza-ha9/menu,379 High Road,Wembley,5 Star Pizza,HA9,6AA,2.5,Pizza
55f14312c7447c3da7051b69,http://www.just-eat.co.uk/restaurants-5starpizza-ha9/menu,379 High Road,Wembley,5 Star Pizza,HA9,6AA,2.5,Pizza
55f14312c7447c3da7051b6a,http://www.just-eat.co.uk/restaurants-5starpizza-ha9/menu,379 High Road,Wembley,5 Star Pizza,HA9,6AA,2.5,Pizza
55f14312c7447c3da7051b6b,http://www.just-eat.co.uk/restaurants-5starpizza-ha9/menu,379 High Road,Wembley,5 Star Pizza,HA9,6AA,2.5,Pizza
55f14312c7447c3da7051b6c,http://www.just-eat.co.uk/restaurants-5starpizza-b70/menu,104 Hiltop Road,West Bromich,5 Star Pizza,B70,0SH,5,Pizza
55f14312c7447c3da7051b6d,http://www.just-eat.co.uk/restaurants-5starpizza-b70/menu,104 Hiltop Road,West Bromich,5 Star Pizza,B70,0SH,5,Pizza
55f14312c7447c3da7051b6e,http://www.just-eat.co.uk/restaurants-5starpizza-b70/menu,104 Hiltop Road,West Bromich,5 Star Pizza,B70,0SH,5,Pizza
55f14312c7447c3da7051b6f,http://www.just-eat.co.uk/restaurants-555hotcurry-ct12/menu,17-19 Northwood Road,Kent,555 Hot Curry,CT12,6RR,4,Curry
55f14312c7447c3da7051b70,http://www.just-eat.co.uk/restaurants-555pizza-ct1/menu,72 Castle Street,Canterbury,555 Pizza,CT1,2QD,4.5,Pizza
55f14312c7447c3da7051b71,http://www.just-eat.co.uk/restaurants-555pizzaandkebab-ct12/menu,15 Northwood Road,Kent,555 Pizza & Kebab,CT12,6RR,4.5,Pizza
55f14312c7447c3da7051b72,http://www.just-eat.co.uk/restaurants-57-orient-takeawayPR8/menu,81 Upper Aughton Road,Southport,57 Orient Takeaway,PR8,5ND,4.5,Chinese
55f14312c7447c3da7051b73,http://www.just-eat.co.uk/restaurants-62worksop-s80/menu,62 Newcastle Avenue,Worksop,62 Worksop Fish Bar,S80,1LA,5,Fish & Chips
55f14312c7447c3da7051b74,http://www.just-eat.co.uk/restaurants-64pizzeria-ls4/menu,64 Burley Road,Leeds,64 Pizzeria,LS3,1JX,5.5,Pizza
55f14312c7447c3da7051b75,http://www.just-eat.co.uk/restaurants-7andone-bt53/menu,3 Charles Street,County Antrim,7 & One,BT53,6DX,5.5,Chinese
55f14312c7447c3da7051b76,http://www.just-eat.co.uk/restaurants-7oaksgrilltn13/menu,127 St Johns Hill,Sevenoaks,7 Oaks Grill,TN13,3PE,4.5,English
55f14312c7447c3da7051b77,http://www.just-eat.co.uk/restaurants-7spices-s3/menu,Mayfair Court,Sheffield,7 Spices,S3,8PP,5,Curry
55f14312c7447c3da7051b78,http://www.just-eat.co.uk/restaurants-7Spices-LS6/menu,203-205 Woodhouse Street,Leeds,7 Spices,LS6,2NY,5,Curry
55f14312c7447c3da7051b79,http://www.just-eat.co.uk/restaurants-7spices-g32/menu,975 Carntyne Road,Glasgow,7 Spices Takeaway,G32,6LY,4.5,Curry
55f14312c7447c3da7051b7a,http://www.just-eat.co.uk/restaurants-7star-ne6/menu,824 Shields Road,Newcastle,7 STAR Pizza,NE6,4QN,5.5,Pizza
55f14312c7447c3da7051b7b,http://www.just-eat.co.uk/restaurants-7star-ne6/menu,824 Shields Road,Newcastle,7 STAR Pizza,NE6,4QN,5.5,Pizza
55f14312c7447c3da7051b7c,http://www.just-eat.co.uk/restaurants-7star-ne6/menu,824 Shields Road,Newcastle,7 STAR Pizza,NE6,4QN,5.5,Pizza
55f14312c7447c3da7051b7d,http://www.just-eat.co.uk/restaurants-7starspices-g52/menu,828 Mosspark Drive,Lanarkshire,7 Star Spices,G52,3DA,5.5,Pizza
55f14312c7447c3da7051b7e,http://www.just-eat.co.uk/restaurants-700degrees-gu51/menu,192-196 Fleet Road,Hampshire,700 Degrees,GU51,4BY,4.5,Chicken
55f14312c7447c3da7051b7f,http://www.just-eat.co.uk/restaurants-88-chinese-millbrook/menu,44 London Road,Southampton,88 Chinese,SO15,2AH,5,Chinese
55f14312c7447c3da7051b80,http://www.just-eat.co.uk/restaurants-88noodlebar-hd1/menu,15 Cross Church Street,Huddersfield,88 Noodle Bar,HD1,2PY,4,Chinese
55f14312c7447c3da7051b81,http://www.just-eat.co.uk/restaurants-888chinese-so23/menu,77 North Walls,Winchester,888 Chinese Takeaway,SO23,8DA,5,Chinese
55f14312c7447c3da7051b82,http://www.just-eat.co.uk/restaurants-888tripleeight-bh9/menu,888 Wimborne Road,Bournemouth,888 Triple Eight,BH9,2DR,5,Chinese
55f14312c7447c3da7051b83,http://www.just-eat.co.uk/restaurants-9cfc/menu,7 Shopping Precinct,Featherstone,9 Inch CFC,WF7,5BX,5,Pizza
55f14312c7447c3da7051b84,http://www.just-eat.co.uk/restaurants-9thavenuepizzeria-bt78/menu,9 Dromore Road,Omagh,9th Avenue Pizzeria,BT78,1QZ,5.5,Pizza
55f14312c7447c3da7051b85,http://www.just-eat.co.uk/restaurants-9thkitchen-b26/menu,397 Sheldon Heath Road,Sheldon,9th Kitchen,B26,2UB,5,Chinese
55f14312c7447c3da7051b86,http://www.just-eat.co.uk/restaurants-A-G-Kitchen-M40/menu,267 Nuthurst Road,Manchester,A & G Kitchen,M40,3PU,5,Chinese
55f14312c7447c3da7051b87,http://www.just-eat.co.uk/restaurants-a-and-t-mundi-house-iffley/menu,64 Cowley Road,,A & T Mundi House,OX4,1JB,4.5,Arabic
55f14312c7447c3da7051b88,http://www.just-eat.co.uk/restaurants-a-cake-a-shake-stockport/menu,8B - 12B Houldsworth Street,Stockport,A Cake A Shake,SK5,6DA,4.5,Desserts
55f14312c7447c3da7051b89,http://www.just-eat.co.uk/restaurants-a-cake-a-shake-stockport/menu,8B - 12B Houldsworth Street,Stockport,A Cake A Shake,SK5,6DA,4.5,Desserts
55f14312c7447c3da7051b8a,http://www.just-eat.co.uk/restaurants-afishcalledrhondda-cf42/menu,19 - 20 Church Road,Mid Glamorgan,A Fish Called Rhondda,CF41,7ED,5.5,English
55f14312c7447c3da7051b8b,http://www.just-eat.co.uk/restaurants-alapizza/menu,28 Upton Lane,London,A La Pizza,E7,9LN,4.5,Pizza
55f14312c7447c3da7051b8c,http://www.just-eat.co.uk/restaurants-alapizza/menu,28 Upton Lane,London,A La Pizza,E7,9LN,4.5,Pizza
55f14312c7447c3da7051b8d,http://www.just-eat.co.uk/restaurants-alaturka-pr7/menu,99 Market Street,Chorley,A La Turka,PR7,2SQ,5.5,Pizza
55f14312c7447c3da7051b8e,http://www.just-eat.co.uk/restaurants-ammians-bl1/menu,60 Great Moor Street,Bolton,A M Mians,BL1,1SN,5.5,Kebab
55f14312c7447c3da7051b8f,http://www.just-eat.co.uk/restaurants-ammians-bl1/menu,60 Great Moor Street,Bolton,A M Mians,BL1,1SN,5.5,Kebab
55f14312c7447c3da7051b90,http://www.just-eat.co.uk/restaurants-amatteroftaste-po6/menu,7 Spur Road,Cosham,A Matter Of Taste,PO6,3DY,5,Pizza
55f14312c7447c3da7051b91,http://www.just-eat.co.uk/restaurants-aonetandoori-ka21/menu,43 Hamilton Street,Ayrshire,A One Tandoori,KA21,5DT,5,Curry
55f14312c7447c3da7051b92,http://www.just-eat.co.uk/restaurants-a-passage-to-india/menu,76 Bold Street,Liverpool,A Passage To India,L1,4HR,5,Curry
55f14312c7447c3da7051b93,http://www.just-eat.co.uk/restaurants-apassagetoindia-sk22/menu,29 Union Road,Derbyshire,A Passage To India,SK22,3EL,5.5,Curry
55f14312c7447c3da7051b94,http://www.just-eat.co.uk/restaurants-sealandfishbar-ct1/menu,71 Sturry Road,Canterbury,A Sealand Fish Bar - Collection Only,CT1,1BU,5,Fish & Chips
55f14312c7447c3da7051b95,http://www.just-eat.co.uk/restaurants-astarpizza-bl3/menu,289 Lever Street,Bolton,A Star Chippy,BL3,6PD,5.5,Fish & Chips
55f14312c7447c3da7051b96,http://www.just-eat.co.uk/restaurants-a-taskinha-plymouth/menu,55 Union Street,Plymouth,A Taskinha,PL1,3LU,5.5,Portuguese
55f14312c7447c3da7051b97,http://www.just-eat.co.uk/restaurants-atasteofpersia-ne1/menu,14 Marlborough Cresent,Newcastle,A Taste Of Persia - Collection Only,NE1,4EE,5.5,Persian
55f14312c7447c3da7051b98,http://www.just-eat.co.uk/restaurants-atasteofpersia-ne1/menu,14 Marlborough Cresent,Newcastle,A Taste Of Persia - Collection Only,NE1,4EE,5.5,Persian
55f14312c7447c3da7051b99,http://www.just-eat.co.uk/restaurants-a-to-buy-fish-chips-ab11/menu,7-9 Langstane Place,Aberdeen,A To Buy Fish & Chips,AB11,6DX,4.5,Fish & Chips
55f14312c7447c3da7051b9a,http://www.just-eat.co.uk/restaurants-a-touch-of-spice/menu,32 Church Street,Radcliffe,A Touch of Spice,M26,2SQ,5,Curry
55f14312c7447c3da7051b9b,http://www.just-eat.co.uk/restaurants-a-touch-of-spice/menu,32 Church Street,Radcliffe,A Touch of Spice,M26,2SQ,5,Curry
55f14312c7447c3da7051b9c,http://www.just-eat.co.uk/restaurants-aworldofflavours-de24/menu,44 Pilgrims Way,Derby,A World Of Fl@vours,DE24,3JG,4.5,Curry
55f14312c7447c3da7051b9d,http://www.just-eat.co.uk/restaurants-a-yummy-pizza-bn21/menu,85 Cavendish Place,Eastbourne,A Yummy Pizza,BN21,3RR,5.5,Pizza
55f14312c7447c3da7051b9e,http://www.just-eat.co.uk/restaurants-aandaperiperi-al1/menu,124 London Road,Hertforshire,A&A Peri Peri,AL1,1PQ,4.5,Peri Peri
55f14312c7447c3da7051b9f,http://www.just-eat.co.uk/restaurants-aands-fast-food-littleover/menu,74b Osmaston Road,Derbyshire,A&S Fast Food,DE1,2HZ,3.5,Curry
55f14312c7447c3da7051ba0,http://www.just-eat.co.uk/restaurants-ajspizza-wr3/menu,8 Laslett Street,Worcester,A.J's Pizza,WR3,8JS,5.5,Pizza
55f14312c7447c3da7051ba1,http://www.just-eat.co.uk/restaurants-eko-food-market-charton/menu,Unit 5 Meridan Estate,London,èkó Food Market,SE7,7SJ,4,African
55f14312c7447c3da7051ba2,http://www.just-eat.co.uk/restaurants-eko-food-market-charton/menu,Unit 5 Meridan Estate,London,èkó Food Market,SE7,7SJ,4,African
55f14312c7447c3da7051ba3,http://www.just-eat.co.uk/restaurants-1fishshop-pa3/menu,22 Old Sneddon Street,Paisley,£1 Fish Shop,PA3,2AL,3.5,Fish & Chips
55f14312c7447c3da7051ba4,http://www.just-eat.co.uk/restaurants-albaltihouse-m23/menu,124 Sale Road,Nothern Moor,A1 Balti House,M23,0BX,5.5,Curry
55f14312c7447c3da7051ba5,http://www.just-eat.co.uk/restaurants-albaltihouse-m23/menu,124 Sale Road,Nothern Moor,A1 Balti House,M23,0BX,5.5,Curry
55f14312c7447c3da7051ba6,http://www.just-eat.co.uk/restaurants-a1-pizzas/menu,14 County Place,Perth,A1 Pizzas,PH2,8EE,5,Pizza
55f14312c7447c3da7051ba7,http://www.just-eat.co.uk/restaurants-ricenspice/menu,82 Manor Street,Braintree,A1 Rice 'N' Spice,CM7,3HR,5,Curry
55f14312c7447c3da7051ba8,http://www.just-eat.co.uk/restaurants-a1wok-g72/menu,Unit 2c Hallside Court Cambuslang,Glasgow,A1 Wok,G72,7FB,4.5,Chinese
55f14312c7447c3da7051ba9,http://www.just-eat.co.uk/restaurants-a12spice-ig2/menu,980 Eastern Avenue,Ilford,A12 Spice,IG2,7JD,5.5,Curry
55f14312c7447c3da7051baa,http://www.just-eat.co.uk/restaurants-a12spice-ig2/menu,980 Eastern Avenue,Ilford,A12 Spice,IG2,7JD,5.5,Curry
55f14312c7447c3da7051bab,http://www.just-eat.co.uk/restaurants-a12spice-ig2/menu,980 Eastern Avenue,Ilford,A12 Spice,IG2,7JD,5.5,Curry
55f14312c7447c3da7051bac,http://www.just-eat.co.uk/restaurants-a4pizzaandkebab-rg20/menu,Elcot Park,Newbury,A4 Pizza & Kebab,RG20,8NJ,5.5,Pizza
55f14312c7447c3da7051bad,http://www.just-eat.co.uk/restaurants-aa-charcoal-grill-woodingdean/menu,41 Lewes Road,Woodingdean,AA Charcoal Grill,BN2,3HQ,4,Kebab
55f14312c7447c3da7051bae,http://www.just-eat.co.uk/restaurants-aa-charcoal-grill-woodingdean/menu,41 Lewes Road,Woodingdean,AA Charcoal Grill,BN2,3HQ,4,Kebab
55f14312c7447c3da7051baf,http://www.just-eat.co.uk/restaurants-aachichettinad-ha0/menu,545 High Road,Wembley,Aachi Chettinad,HA0,2DJ,4,Curry
55f14312c7447c3da7051bb0,http://www.just-eat.co.uk/restaurants-aachichettinad-ha0/menu,545 High Road,Wembley,Aachi Chettinad,HA0,2DJ,4,Curry
55f14312c7447c3da7051bb1,http://www.just-eat.co.uk/restaurants-aadams-m5/menu,Unit 2a Trafford Road,Salford,Aadams Authentic Grill,M5,3AW,4.5,Kebab
55f14312c7447c3da7051bb2,http://www.just-eat.co.uk/restaurants-aakashbalti-wf13/menu,1 Moor End Lane,Dewsbury,Aakash Balti,WF13,4QE,5,Curry
55f14312c7447c3da7051bb3,http://www.just-eat.co.uk/restaurants-AakashBaltiHG5/menu,57 High Street,Knaresborough,Aakash Balti,HG5,0HB,5.5,Curry
55f14312c7447c3da7051bb4,http://www.just-eat.co.uk/restaurants-AakashBaltiHG5/menu,57 High Street,Knaresborough,Aakash Balti,HG5,0HB,5.5,Curry
55f14312c7447c3da7051bb5,http://www.just-eat.co.uk/restaurants-aakash-restaurant/menu,Providence Place,Cleckheaton,Aakash Restaurant,BD19,3PN,5,Curry
55f14312c7447c3da7051bb6,http://www.just-eat.co.uk/restaurants-aakash-restaurant/menu,Providence Place,Cleckheaton,Aakash Restaurant,BD19,3PN,5,Curry
55f14312c7447c3da7051bb7,http://www.just-eat.co.uk/restaurants-aamaya-ml3/menu,23 Gateside Street,Lankarkshire,Aamaya,ML3,7HT,4,Curry
55f14312c7447c3da7051bb8,http://www.just-eat.co.uk/restaurants-aaminospizza-ha2/menu,79 Station Road,Middlesex,Aamino's Pizza,HA2,7SW,4.5,Pizza
55f14312c7447c3da7051bb9,http://www.just-eat.co.uk/restaurants-aaniasindian-pa15/menu,11/12 Grey Place,Greenock,Aanias Takeaway,PA15,1YF,5,Curry
55f14312c7447c3da7051bba,http://www.just-eat.co.uk/restaurants-aaqafastfood-tw3/menu,34 Bell Road,Hounslow,AAQA Fast Food,TW3,3PB,5,Pizza
55f14312c7447c3da7051bbb,http://www.just-eat.co.uk/restaurants-aarisindian-s61/menu,113 Psalters Lane,Rotherham,Aaris Indian Restaurant,S61,1DL,5,Curry
55f14312c7447c3da7051bbc,http://www.just-eat.co.uk/restaurants-aarthi-sw19/menu,5 Kingston Road,London,Aarthi,SW19,1JX,6,Curry
55f14312c7447c3da7051bbd,http://www.just-eat.co.uk/restaurants-ashianam34/menu,17-19 Ashton Road Denton,Manchester,Aashiana,M34,3LF,5,Curry
55f14312c7447c3da7051bbe,http://www.just-eat.co.uk/restaurants-a6-grill-stockport/menu,279 Buxton Road,Cheshire,A6 Grill,SK2,7NR,5.5,Kebab
55f14312c7447c3da7051bbf,http://www.just-eat.co.uk/restaurants-ashianam34/menu,17-19 Ashton Road Denton,Manchester,Aashiana,M34,3LF,5,Curry
55f14312c7447c3da7051bc0,http://www.just-eat.co.uk/restaurants-aashirs-le2/menu,98 Welford Road,Leicester,Aashir's,LE2,7AB,4.5,Chicken
55f14312c7447c3da7051bc1,http://www.just-eat.co.uk/restaurants-aashirs-le2/menu,98 Welford Road,Leicester,Aashir's,LE2,7AB,4.5,Chicken
55f14312c7447c3da7051bc2,http://www.just-eat.co.uk/restaurants-aayans-s14/menu,179 Blackstock Road,Sheffield,Aayan's,S14,1FX,5,Curry
